timestamp_ms,datetime,market,side,price,quantity,trade_id,trade_type
1763815965668,2025-11-22 12:52:45.668 UTC,ETH-USD,buy,2723.4,1.018,1992214670521405446,TRADE
1763815965883,2025-11-22 12:52:45.883 UTC,ETH-USD,buy,2723.4,1.620,1992214671423180803,TRADE
1763815967088,2025-11-22 12:52:47.088 UTC,ETH-USD,sell,2723.7,0.286,1992214676477317120,TRADE
1763815967358,2025-11-22 12:52:47.358 UTC,ETH-USD,sell,2723.7,0.361,1992214677609779203,TRADE
1763815967361,2025-11-22 12:52:47.361 UTC,ETH-USD,sell,2723.7,1.333,1992214677622362112,TRADE
1763815967374,2025-11-22 12:52:47.374 UTC,ETH-USD,sell,2723.7,0.138,1992214677676888066,TRADE
1763815967429,2025-11-22 12:52:47.429 UTC,ETH-USD,sell,2723.7,1.004,1992214677907574788,TRADE
1763815985571,2025-11-22 12:53:05.571 UTC,ETH-USD,sell,2721.9,0.019,1992214754000637952,TRADE
1763815990655,2025-11-22 12:53:10.655 UTC,ETH-USD,sell,2721.1,0.232,1992214775324479488,TRADE
1763816000722,2025-11-22 12:53:20.722 UTC,ETH-USD,sell,2722.6,0.172,1992214817548537857,TRADE
1763816011378,2025-11-22 12:53:31.378 UTC,ETH-USD,sell,2721.1,5.000,1992214862243041280,TRADE
1763816016292,2025-11-22 12:53:36.292 UTC,ETH-USD,buy,2720.4,0.682,1992214882853851136,TRADE
1763816016294,2025-11-22 12:53:36.294 UTC,ETH-USD,buy,2720.4,0.627,1992214882862239744,TRADE
1763816029582,2025-11-22 12:53:49.582 UTC,ETH-USD,sell,2720.6,0.019,1992214938596151297,TRADE
1763816030491,2025-11-22 12:53:50.491 UTC,ETH-USD,buy,2720.4,0.020,1992214942408773632,TRADE
1763816047889,2025-11-22 12:54:07.889 UTC,ETH-USD,buy,2720.1,0.235,1992215015381274624,TRADE
1763816047889,2025-11-22 12:54:07.889 UTC,ETH-USD,buy,2720.1,0.201,1992215015381274628,TRADE
1763816047894,2025-11-22 12:54:07.894 UTC,ETH-USD,buy,2720.1,1.252,1992215015402246145,TRADE
1763816047895,2025-11-22 12:54:07.895 UTC,ETH-USD,buy,2720.1,0.455,1992215015406440449,TRADE
1763816075027,2025-11-22 12:54:35.027 UTC,ETH-USD,buy,2721.1,0.260,1992215129206296576,TRADE
1763816075027,2025-11-22 12:54:35.027 UTC,ETH-USD,buy,2721.1,0.862,1992215129206296577,TRADE
1763816075027,2025-11-22 12:54:35.027 UTC,ETH-USD,buy,2721.1,0.176,1992215129206296581,TRADE
1763816083456,2025-11-22 12:54:43.456 UTC,ETH-USD,sell,2721.0,0.083,1992215164560084992,TRADE
1763816083459,2025-11-22 12:54:43.459 UTC,ETH-USD,sell,2721.0,0.037,1992215164572667905,TRADE
1763816083487,2025-11-22 12:54:43.487 UTC,ETH-USD,sell,2721.0,1.017,1992215164690108416,TRADE
1763816083497,2025-11-22 12:54:43.497 UTC,ETH-USD,sell,2721.0,0.130,1992215164732051458,TRADE
1763816083674,2025-11-22 12:54:43.674 UTC,ETH-USD,sell,2721.0,0.037,1992215165474443265,TRADE
1763816083884,2025-11-22 12:54:43.884 UTC,ETH-USD,sell,2721.0,0.037,1992215166355247106,TRADE
1763816089719,2025-11-22 12:54:49.719 UTC,ETH-USD,sell,2721.0,0.312,1992215190829010944,TRADE
1763816089720,2025-11-22 12:54:49.720 UTC,ETH-USD,sell,2721.0,0.085,1992215190833205248,TRADE
1763816089733,2025-11-22 12:54:49.733 UTC,ETH-USD,sell,2721.0,0.393,1992215190887731200,TRADE
1763816089733,2025-11-22 12:54:49.733 UTC,ETH-USD,sell,2721.0,0.019,1992215190887731201,TRADE
1763816092547,2025-11-22 12:54:52.547 UTC,ETH-USD,sell,2720.1,0.004,1992215202690502656,TRADE
1763816102039,2025-11-22 12:55:02.039 UTC,ETH-USD,buy,2719.6,0.216,1992215242502836230,TRADE
1763816102279,2025-11-22 12:55:02.279 UTC,ETH-USD,buy,2720.3,0.086,1992215243509469185,TRADE
1763816105463,2025-11-22 12:55:05.463 UTC,ETH-USD,buy,2720.3,0.183,1992215256864133120,TRADE
1763816109866,2025-11-22 12:55:09.866 UTC,ETH-USD,buy,2720.6,15.000,1992215275331653632,TRADE
1763816143144,2025-11-22 12:55:43.144 UTC,ETH-USD,sell,2720.2,0.019,1992215414909702144,TRADE
1763816143144,2025-11-22 12:55:43.144 UTC,ETH-USD,sell,2720.2,2.481,1992215414909702145,TRADE
1763816168392,2025-11-22 12:56:08.392 UTC,ETH-USD,buy,2720.3,0.158,1992215520807489543,TRADE
1763816168392,2025-11-22 12:56:08.392 UTC,ETH-USD,buy,2720.3,0.416,1992215520807489544,TRADE
1763816168392,2025-11-22 12:56:08.392 UTC,ETH-USD,buy,2720.3,0.065,1992215520807489545,TRADE
1763816168392,2025-11-22 12:56:08.392 UTC,ETH-USD,buy,2720.3,0.214,1992215520807489546,TRADE
1763816168392,2025-11-22 12:56:08.392 UTC,ETH-USD,buy,2720.3,0.015,1992215520807489547,TRADE
1763816221659,2025-11-22 12:57:01.659 UTC,ETH-USD,sell,2720.4,0.019,1992215744225480713,TRADE
1763816221809,2025-11-22 12:57:01.809 UTC,ETH-USD,sell,2720.2,0.037,1992215744854626304,TRADE
1763816221817,2025-11-22 12:57:01.817 UTC,ETH-USD,sell,2720.2,0.180,1992215744888180739,TRADE
1763816228250,2025-11-22 12:57:08.250 UTC,ETH-USD,buy,2718.8,0.206,1992215771870138368,TRADE
1763816228251,2025-11-22 12:57:08.251 UTC,ETH-USD,buy,2718.8,0.699,1992215771874332672,TRADE
1763816233682,2025-11-22 12:57:13.682 UTC,ETH-USD,sell,2718.7,5.000,1992215794653597696,TRADE
1763816236473,2025-11-22 12:57:16.473 UTC,ETH-USD,sell,2718.7,0.019,1992215806359900160,TRADE
1763816237794,2025-11-22 12:57:17.794 UTC,ETH-USD,buy,2718.3,1.381,1992215811900575746,TRADE
1763816237795,2025-11-22 12:57:17.795 UTC,ETH-USD,buy,2718.3,1.849,1992215811904770051,TRADE
1763816237810,2025-11-22 12:57:17.810 UTC,ETH-USD,buy,2718.3,2.521,1992215811967684613,TRADE
1763816237812,2025-11-22 12:57:17.812 UTC,ETH-USD,buy,2718.3,2.271,1992215811976073216,TRADE
1763816240950,2025-11-22 12:57:20.950 UTC,ETH-USD,sell,2718.2,0.110,1992215825137799170,TRADE
1763816241164,2025-11-22 12:57:21.164 UTC,ETH-USD,sell,2718.2,0.817,1992215826035380225,TRADE
1763816241847,2025-11-22 12:57:21.847 UTC,ETH-USD,sell,2717.8,0.020,1992215828900089858,TRADE
1763816271287,2025-11-22 12:57:51.287 UTC,ETH-USD,sell,2718.2,2.872,1992215952380399617,TRADE
1763816271289,2025-11-22 12:57:51.289 UTC,ETH-USD,sell,2718.2,0.182,1992215952388788224,TRADE
1763816279163,2025-11-22 12:57:59.163 UTC,ETH-USD,buy,2719.0,0.215,1992215985414737926,TRADE
1763816279163,2025-11-22 12:57:59.163 UTC,ETH-USD,buy,2719.0,0.149,1992215985414737927,TRADE
1763816279168,2025-11-22 12:57:59.168 UTC,ETH-USD,buy,2719.0,0.013,1992215985435709440,TRADE
1763816279607,2025-11-22 12:57:59.607 UTC,ETH-USD,buy,2719.6,0.090,1992215987277008896,TRADE
1763816295435,2025-11-22 12:58:15.435 UTC,ETH-USD,sell,2720.5,0.019,1992216053664452608,TRADE
1763816369222,2025-11-22 12:59:29.222 UTC,ETH-USD,sell,2721.2,0.196,1992216363149561856,TRADE
1763816376111,2025-11-22 12:59:36.111 UTC,ETH-USD,sell,2721.2,0.019,1992216392044122113,TRADE
1763816426267,2025-11-22 13:00:26.267 UTC,ETH-USD,buy,2721.3,0.020,1992216602413633537,TRADE
1763816435883,2025-11-22 13:00:35.883 UTC,ETH-USD,sell,2721.1,0.019,1992216642746060804,TRADE
1763816438078,2025-11-22 13:00:38.078 UTC,ETH-USD,buy,2720.8,0.112,1992216651952558080,TRADE
1763816438078,2025-11-22 13:00:38.078 UTC,ETH-USD,buy,2720.8,0.183,1992216651952558081,TRADE
1763816438078,2025-11-22 13:00:38.078 UTC,ETH-USD,buy,2720.8,5.427,1992216651952558082,TRADE
1763816465639,2025-11-22 13:01:05.639 UTC,ETH-USD,sell,2720.5,0.019,1992216767551770626,TRADE
1763816470469,2025-11-22 13:01:10.469 UTC,ETH-USD,sell,2719.8,0.019,1992216787810258944,TRADE
1763816511201,2025-11-22 13:01:51.201 UTC,ETH-USD,sell,2719.0,0.019,1992216958652649472,TRADE
1763816522841,2025-11-22 13:02:02.841 UTC,ETH-USD,sell,2717.9,0.020,1992217007474348033,TRADE
1763816527651,2025-11-22 13:02:07.651 UTC,ETH-USD,sell,2717.9,0.037,1992217027648950273,TRADE
1763816527658,2025-11-22 13:02:07.658 UTC,ETH-USD,sell,2717.9,0.146,1992217027678310400,TRADE
1763816527658,2025-11-22 13:02:07.658 UTC,ETH-USD,sell,2717.9,0.035,1992217027678310401,TRADE
1763816527866,2025-11-22 13:02:07.866 UTC,ETH-USD,sell,2717.9,0.037,1992217028550725638,TRADE
1763816528082,2025-11-22 13:02:08.082 UTC,ETH-USD,sell,2717.9,0.037,1992217029456695297,TRADE
1763816529409,2025-11-22 13:02:09.409 UTC,ETH-USD,sell,2717.9,0.037,1992217035022536704,TRADE
1763816529450,2025-11-22 13:02:09.450 UTC,ETH-USD,sell,2717.9,0.001,1992217035194503168,TRADE
1763816529450,2025-11-22 13:02:09.450 UTC,ETH-USD,sell,2717.8,0.112,1992217035194503169,TRADE
1763816540438,2025-11-22 13:02:20.438 UTC,ETH-USD,sell,2717.4,0.109,1992217081281515520,TRADE
1763816540506,2025-11-22 13:02:20.506 UTC,ETH-USD,sell,2717.4,4.340,1992217081566728196,TRADE
1763816544804,2025-11-22 13:02:24.804 UTC,ETH-USD,sell,2716.6,0.037,1992217099593846787,TRADE
1763816544956,2025-11-22 13:02:24.956 UTC,ETH-USD,sell,2716.6,0.109,1992217100231380995,TRADE
1763816544956,2025-11-22 13:02:24.956 UTC,ETH-USD,sell,2716.6,0.071,1992217100231380999,TRADE
1763816567453,2025-11-22 13:02:47.453 UTC,ETH-USD,buy,2715.1,0.092,1992217194590638081,TRADE
1763816567454,2025-11-22 13:02:47.454 UTC,ETH-USD,buy,2715.1,0.092,1992217194594832384,TRADE
1763816575732,2025-11-22 13:02:55.732 UTC,ETH-USD,sell,2715.5,0.143,1992217229315280896,TRADE
1763816577552,2025-11-22 13:02:57.552 UTC,ETH-USD,sell,2715.5,0.019,1992217236948914180,TRADE
1763816581214,2025-11-22 13:03:01.214 UTC,ETH-USD,buy,2714.6,0.309,1992217252308455426,TRADE
1763816581218,2025-11-22 13:03:01.218 UTC,ETH-USD,buy,2714.6,0.440,1992217252325232644,TRADE
1763816606303,2025-11-22 13:03:26.303 UTC,ETH-USD,sell,2714.4,0.140,1992217357539348483,TRADE
1763816626142,2025-11-22 13:03:46.142 UTC,ETH-USD,sell,2714.3,0.034,1992217440750145537,TRADE
1763816626142,2025-11-22 13:03:46.142 UTC,ETH-USD,sell,2714.3,0.019,1992217440750145538,TRADE
1763816626142,2025-11-22 13:03:46.142 UTC,ETH-USD,sell,2714.3,0.112,1992217440750145539,TRADE
1763816660108,2025-11-22 13:04:20.108 UTC,ETH-USD,sell,2714.8,0.019,1992217583213875202,TRADE
1763816685079,2025-11-22 13:04:45.079 UTC,ETH-USD,buy,2714.0,0.287,1992217687949840386,TRADE
1763816685081,2025-11-22 13:04:45.081 UTC,ETH-USD,buy,2714.0,0.287,1992217687958228992,TRADE
1763816701274,2025-11-22 13:05:01.274 UTC,ETH-USD,sell,2713.9,0.109,1992217755876593667,TRADE
1763816701294,2025-11-22 13:05:01.294 UTC,ETH-USD,sell,2713.9,0.096,1992217755960479748,TRADE
1763816701294,2025-11-22 13:05:01.294 UTC,ETH-USD,sell,2713.9,0.012,1992217755960479752,TRADE
1763816712293,2025-11-22 13:05:12.293 UTC,ETH-USD,buy,2712.2,0.034,1992217802093629442,TRADE
1763816713494,2025-11-22 13:05:13.494 UTC,ETH-USD,buy,2713.0,0.265,1992217807130988545,TRADE
1763816723974,2025-11-22 13:05:23.974 UTC,ETH-USD,buy,2713.7,0.037,1992217851087294464,TRADE
1763816724187,2025-11-22 13:05:24.187 UTC,ETH-USD,buy,2713.7,0.037,1992217851980681216,TRADE
1763816740036,2025-11-22 13:05:40.036 UTC,ETH-USD,sell,2716.2,0.108,1992217918456205314,TRADE
1763816743929,2025-11-22 13:05:43.929 UTC,ETH-USD,buy,2715.6,0.037,1992217934784630784,TRADE
1763816761124,2025-11-22 13:06:01.124 UTC,ETH-USD,sell,2716.5,0.468,1992218006905688065,TRADE
1763816761182,2025-11-22 13:06:01.182 UTC,ETH-USD,sell,2716.5,0.019,1992218007148957698,TRADE
1763816769197,2025-11-22 13:06:09.197 UTC,ETH-USD,buy,2716.1,0.037,1992218040766304257,TRADE
1763816781702,2025-11-22 13:06:21.702 UTC,ETH-USD,buy,2716.6,0.163,1992218093216075778,TRADE
1763816819027,2025-11-22 13:06:59.027 UTC,ETH-USD,buy,2717.9,0.037,1992218249768472576,TRADE
1763816819243,2025-11-22 13:06:59.243 UTC,ETH-USD,buy,2717.9,0.037,1992218250674442240,TRADE
1763816823084,2025-11-22 13:07:03.084 UTC,ETH-USD,sell,2718.5,0.081,1992218266784763906,TRADE
1763816823142,2025-11-22 13:07:03.142 UTC,ETH-USD,sell,2718.5,0.302,1992218267028033538,TRADE
1763816854393,2025-11-22 13:07:34.393 UTC,ETH-USD,sell,2718.6,0.019,1992218398104227840,TRADE
1763816861494,2025-11-22 13:07:41.494 UTC,ETH-USD,sell,2718.4,2.942,1992218427887980545,TRADE
1763816864648,2025-11-22 13:07:44.648 UTC,ETH-USD,sell,2718.4,0.019,1992218441116815361,TRADE
1763816904880,2025-11-22 13:08:24.880 UTC,ETH-USD,buy,2719.3,0.037,1992218609862053889,TRADE
1763816905088,2025-11-22 13:08:25.088 UTC,ETH-USD,buy,2719.3,0.037,1992218610734469122,TRADE
1763816905103,2025-11-22 13:08:25.103 UTC,ETH-USD,buy,2719.3,0.089,1992218610797383680,TRADE
1763816916239,2025-11-22 13:08:36.239 UTC,ETH-USD,buy,2720.4,0.020,1992218657505153024,TRADE
1763816922148,2025-11-22 13:08:42.148 UTC,ETH-USD,buy,2720.4,0.129,1992218682289295360,TRADE
1763816937894,2025-11-22 13:08:57.894 UTC,ETH-USD,buy,2722.0,0.163,1992218748332806147,TRADE
1763816939550,2025-11-22 13:08:59.550 UTC,ETH-USD,buy,2722.9,0.037,1992218755278573570,TRADE
1763816944358,2025-11-22 13:09:04.358 UTC,ETH-USD,buy,2724.0,0.037,1992218775444787202,TRADE
1763816948423,2025-11-22 13:09:08.423 UTC,ETH-USD,sell,2723.9,0.367,1992218792494632962,TRADE
1763816949321,2025-11-22 13:09:09.321 UTC,ETH-USD,sell,2723.9,0.183,1992218796261117952,TRADE
1763816949321,2025-11-22 13:09:09.321 UTC,ETH-USD,sell,2723.9,0.019,1992218796261117953,TRADE
1763816949321,2025-11-22 13:09:09.321 UTC,ETH-USD,sell,2723.9,0.005,1992218796261117954,TRADE
1763816953962,2025-11-22 13:09:13.962 UTC,ETH-USD,sell,2723.9,0.037,1992218815726882821,TRADE
1763816954174,2025-11-22 13:09:14.174 UTC,ETH-USD,sell,2723.9,0.037,1992218816616075264,TRADE
1763816954386,2025-11-22 13:09:14.386 UTC,ETH-USD,sell,2723.9,0.037,1992218817505267713,TRADE
1763816954600,2025-11-22 13:09:14.600 UTC,ETH-USD,sell,2723.9,0.037,1992218818402848769,TRADE
1763816954815,2025-11-22 13:09:14.815 UTC,ETH-USD,sell,2723.9,0.037,1992218819304624128,TRADE
1763816954907,2025-11-22 13:09:14.907 UTC,ETH-USD,sell,2723.9,0.027,1992218819690500099,TRADE
1763816954907,2025-11-22 13:09:14.907 UTC,ETH-USD,sell,2723.9,0.019,1992218819690500100,TRADE
1763816954907,2025-11-22 13:09:14.907 UTC,ETH-USD,sell,2723.9,0.037,1992218819690500101,TRADE
1763816960979,2025-11-22 13:09:20.979 UTC,ETH-USD,buy,2724.0,0.037,1992218845158313984,TRADE
1763816961193,2025-11-22 13:09:21.193 UTC,ETH-USD,buy,2724.0,0.037,1992218846055895041,TRADE
1763816961404,2025-11-22 13:09:21.404 UTC,ETH-USD,buy,2724.0,0.037,1992218846940893184,TRADE
1763816961616,2025-11-22 13:09:21.616 UTC,ETH-USD,buy,2724.0,0.037,1992218847830085633,TRADE
1763816961836,2025-11-22 13:09:21.836 UTC,ETH-USD,buy,2724.0,0.037,1992218848752832588,TRADE
1763816962053,2025-11-22 13:09:22.053 UTC,ETH-USD,buy,2724.0,0.037,1992218849662996481,TRADE
1763816962264,2025-11-22 13:09:22.264 UTC,ETH-USD,buy,2724.0,0.037,1992218850547994624,TRADE
1763816962796,2025-11-22 13:09:22.796 UTC,ETH-USD,buy,2724.0,0.018,1992218852779364353,TRADE
1763816963041,2025-11-22 13:09:23.041 UTC,ETH-USD,buy,2724.0,0.097,1992218853806968832,TRADE
1763816963687,2025-11-22 13:09:23.687 UTC,ETH-USD,buy,2724.0,0.424,1992218856516489216,TRADE
1763816963739,2025-11-22 13:09:23.739 UTC,ETH-USD,buy,2724.0,0.093,1992218856734593024,TRADE
1763816963906,2025-11-22 13:09:23.906 UTC,ETH-USD,buy,2724.0,0.072,1992218857435041792,TRADE
1763816964499,2025-11-22 13:09:24.499 UTC,ETH-USD,buy,2724.5,0.502,1992218859922264065,TRADE
1763816967177,2025-11-22 13:09:27.177 UTC,ETH-USD,sell,2725.2,0.456,1992218871154610179,TRADE
1763816973816,2025-11-22 13:09:33.816 UTC,ETH-USD,sell,2725.2,0.387,1992218899000594432,TRADE
1763816973821,2025-11-22 13:09:33.821 UTC,ETH-USD,sell,2725.2,0.104,1992218899021565953,TRADE
1763816973856,2025-11-22 13:09:33.856 UTC,ETH-USD,sell,2725.2,0.037,1992218899168366594,TRADE
1763817003342,2025-11-22 13:10:03.342 UTC,ETH-USD,sell,2724.8,0.019,1992219022841614336,TRADE
1763817003342,2025-11-22 13:10:03.342 UTC,ETH-USD,sell,2724.7,0.018,1992219022841614337,TRADE
1763817005354,2025-11-22 13:10:05.354 UTC,ETH-USD,buy,2724.4,0.214,1992219031280553987,TRADE
1763817012029,2025-11-22 13:10:12.029 UTC,ETH-USD,buy,2727.5,0.163,1992219059277533185,TRADE
1763817014109,2025-11-22 13:10:14.109 UTC,ETH-USD,buy,2728.7,1.370,1992219068001685504,TRADE
1763817032230,2025-11-22 13:10:32.230 UTC,ETH-USD,sell,2728.2,0.217,1992219144006668290,TRADE
1763817044051,2025-11-22 13:10:44.051 UTC,ETH-USD,buy,2729.0,1.000,1992219193587535873,TRADE
1763817046487,2025-11-22 13:10:46.487 UTC,ETH-USD,buy,2730.3,0.103,1992219203804860416,TRADE
1763817046498,2025-11-22 13:10:46.498 UTC,ETH-USD,buy,2730.3,0.060,1992219203850997763,TRADE
1763817048264,2025-11-22 13:10:48.264 UTC,ETH-USD,buy,2731.0,0.193,1992219211258138624,TRADE
1763817048281,2025-11-22 13:10:48.281 UTC,ETH-USD,buy,2731.0,1.385,1992219211329441792,TRADE
1763817048283,2025-11-22 13:10:48.283 UTC,ETH-USD,buy,2731.0,0.237,1992219211337830400,TRADE
1763817064838,2025-11-22 13:11:04.838 UTC,ETH-USD,buy,2731.9,0.119,1992219280774533122,TRADE
1763817064916,2025-11-22 13:11:04.916 UTC,ETH-USD,buy,2731.9,1.037,1992219281101688832,TRADE
1763817068128,2025-11-22 13:11:08.128 UTC,ETH-USD,sell,2733.1,0.115,1992219294573793282,TRADE
1763817078278,2025-11-22 13:11:18.278 UTC,ETH-USD,buy,2733.7,0.260,1992219337145978880,TRADE
1763817088936,2025-11-22 13:11:28.936 UTC,ETH-USD,sell,2733.6,0.172,1992219381848870915,TRADE
1763817088936,2025-11-22 13:11:28.936 UTC,ETH-USD,sell,2733.6,0.045,1992219381848870922,TRADE
1763817098044,2025-11-22 13:11:38.044 UTC,ETH-USD,sell,2730.5,0.019,1992219420050591752,TRADE
1763817105216,2025-11-22 13:11:45.216 UTC,ETH-USD,sell,2730.3,0.082,1992219450132140034,TRADE
1763817105533,2025-11-22 13:11:45.533 UTC,ETH-USD,sell,2730.3,0.118,1992219451461734401,TRADE
1763817105592,2025-11-22 13:11:45.592 UTC,ETH-USD,sell,2730.3,0.017,1992219451709198336,TRADE
1763817117890,2025-11-22 13:11:57.890 UTC,ETH-USD,sell,2729.3,0.048,1992219503290748928,TRADE
1763817139209,2025-11-22 13:12:19.209 UTC,ETH-USD,buy,2728.0,0.085,1992219592709115904,TRADE
1763817139212,2025-11-22 13:12:19.212 UTC,ETH-USD,buy,2728.0,0.095,1992219592721698817,TRADE
1763817139218,2025-11-22 13:12:19.218 UTC,ETH-USD,buy,2728.0,1.003,1992219592746864640,TRADE
1763817145665,2025-11-22 13:12:25.665 UTC,ETH-USD,buy,2728.0,0.103,1992219619787542530,TRADE
1763817145671,2025-11-22 13:12:25.671 UTC,ETH-USD,buy,2728.0,0.148,1992219619812708354,TRADE
1763817146203,2025-11-22 13:12:26.203 UTC,ETH-USD,buy,2728.0,0.120,1992219622044078080,TRADE
1763817146449,2025-11-22 13:12:26.449 UTC,ETH-USD,buy,2728.0,0.217,1992219623075876864,TRADE
1763817146662,2025-11-22 13:12:26.662 UTC,ETH-USD,buy,2728.0,0.143,1992219623969263616,TRADE
1763817146882,2025-11-22 13:12:26.882 UTC,ETH-USD,buy,2728.0,0.074,1992219624892010498,TRADE
1763817146952,2025-11-22 13:12:26.952 UTC,ETH-USD,buy,2728.0,0.143,1992219625185611776,TRADE
1763817161374,2025-11-22 13:12:41.374 UTC,ETH-USD,sell,2729.2,0.019,1992219685675864067,TRADE
1763817207725,2025-11-22 13:13:27.725 UTC,ETH-USD,buy,2729.1,7.046,1992219880086048768,TRADE
1763817220624,2025-11-22 13:13:40.624 UTC,ETH-USD,buy,2729.5,6.538,1992219934188376064,TRADE
1763817260629,2025-11-22 13:14:20.629 UTC,ETH-USD,sell,2730.1,0.019,1992220101981507585,TRADE
1763817266332,2025-11-22 13:14:26.332 UTC,ETH-USD,sell,2729.0,0.668,1992220125901623301,TRADE
1763817284474,2025-11-22 13:14:44.474 UTC,ETH-USD,sell,2727.8,0.037,1992220201994686464,TRADE
1763817284686,2025-11-22 13:14:44.686 UTC,ETH-USD,sell,2727.8,0.037,1992220202883878913,TRADE
1763817305329,2025-11-22 13:15:05.329 UTC,ETH-USD,sell,2729.6,0.853,1992220289466896384,TRADE
1763817305354,2025-11-22 13:15:05.354 UTC,ETH-USD,sell,2729.6,0.113,1992220289571753989,TRADE
1763817316901,2025-11-22 13:15:16.901 UTC,ETH-USD,sell,2729.3,0.019,1992220338003382273,TRADE
1763817328621,2025-11-22 13:15:28.621 UTC,ETH-USD,sell,2728.1,0.037,1992220387160625153,TRADE
1763817328649,2025-11-22 13:15:28.649 UTC,ETH-USD,sell,2728.1,0.090,1992220387278065673,TRADE
1763817328836,2025-11-22 13:15:28.836 UTC,ETH-USD,sell,2728.1,0.037,1992220388062400582,TRADE
1763817329049,2025-11-22 13:15:29.049 UTC,ETH-USD,sell,2728.1,0.037,1992220388955787268,TRADE
1763817329213,2025-11-22 13:15:29.213 UTC,ETH-USD,sell,2728.1,0.695,1992220389643653120,TRADE
1763817329263,2025-11-22 13:15:29.263 UTC,ETH-USD,sell,2728.1,0.037,1992220389853368321,TRADE
1763817329268,2025-11-22 13:15:29.268 UTC,ETH-USD,sell,2728.1,0.492,1992220389874339844,TRADE
1763817342540,2025-11-22 13:15:42.540 UTC,ETH-USD,buy,2727.7,5.000,1992220445541142528,TRADE
1763817342823,2025-11-22 13:15:42.823 UTC,ETH-USD,sell,2727.6,0.019,1992220446728130567,TRADE
1763817342823,2025-11-22 13:15:42.823 UTC,ETH-USD,sell,2727.6,0.002,1992220446728130568,TRADE
1763817343803,2025-11-22 13:15:43.803 UTC,ETH-USD,sell,2727.6,0.002,1992220450838548482,TRADE
1763817343860,2025-11-22 13:15:43.860 UTC,ETH-USD,buy,2727.7,0.091,1992220451077623809,TRADE
1763817398487,2025-11-22 13:16:38.487 UTC,ETH-USD,buy,2727.8,0.156,1992220680199868418,TRADE
1763817398487,2025-11-22 13:16:38.487 UTC,ETH-USD,buy,2727.8,0.110,1992220680199868419,TRADE
1763817415989,2025-11-22 13:16:55.989 UTC,ETH-USD,buy,2727.6,2.539,1992220753608577024,TRADE
1763817415991,2025-11-22 13:16:55.991 UTC,ETH-USD,buy,2727.6,3.619,1992220753616965632,TRADE
1763817416761,2025-11-22 13:16:56.761 UTC,ETH-USD,sell,2727.5,0.073,1992220756846579712,TRADE
1763817417222,2025-11-22 13:16:57.222 UTC,ETH-USD,sell,2727.5,0.144,1992220758780153856,TRADE
1763817417222,2025-11-22 13:16:57.222 UTC,ETH-USD,sell,2727.5,0.637,1992220758780153857,TRADE
1763817417222,2025-11-22 13:16:57.222 UTC,ETH-USD,sell,2727.5,1.035,1992220758780153861,TRADE
1763817422690,2025-11-22 13:17:02.690 UTC,ETH-USD,buy,2727.1,0.100,1992220781714608131,TRADE
1763817422725,2025-11-22 13:17:02.725 UTC,ETH-USD,buy,2727.1,1.006,1992220781861408768,TRADE
1763817424803,2025-11-22 13:17:04.803 UTC,ETH-USD,sell,2727.0,0.019,1992220790577172487,TRADE
1763817425032,2025-11-22 13:17:05.032 UTC,ETH-USD,sell,2726.3,0.277,1992220791537668099,TRADE
1763817427794,2025-11-22 13:17:07.794 UTC,ETH-USD,sell,2725.6,1.792,1992220803122335744,TRADE
1763817440200,2025-11-22 13:17:20.200 UTC,ETH-USD,buy,2725.0,0.695,1992220855156871168,TRADE
1763817480377,2025-11-22 13:18:00.377 UTC,ETH-USD,sell,2726.8,0.019,1992221023671422976,TRADE
1763817480377,2025-11-22 13:18:00.377 UTC,ETH-USD,sell,2726.8,1.199,1992221023671422977,TRADE
1763817480377,2025-11-22 13:18:00.377 UTC,ETH-USD,sell,2726.8,0.466,1992221023671422981,TRADE
1763817493339,2025-11-22 13:18:13.339 UTC,ETH-USD,sell,2726.3,0.034,1992221078037991424,TRADE
1763817501662,2025-11-22 13:18:21.662 UTC,ETH-USD,buy,2726.0,0.153,1992221112947183616,TRADE
1763817501677,2025-11-22 13:18:21.677 UTC,ETH-USD,buy,2726.0,0.074,1992221113010098177,TRADE
1763817542391,2025-11-22 13:19:02.391 UTC,ETH-USD,sell,2725.3,0.019,1992221283776991234,TRADE
1763817542393,2025-11-22 13:19:02.393 UTC,ETH-USD,sell,2725.3,0.037,1992221283785379841,TRADE
1763817542469,2025-11-22 13:19:02.469 UTC,ETH-USD,sell,2725.3,0.018,1992221284104146944,TRADE
1763817542485,2025-11-22 13:19:02.485 UTC,ETH-USD,sell,2725.3,0.419,1992221284171255810,TRADE
1763817542502,2025-11-22 13:19:02.502 UTC,ETH-USD,sell,2725.3,0.037,1992221284242558977,TRADE
1763817597200,2025-11-22 13:19:57.200 UTC,ETH-USD,sell,2724.9,0.753,1992221513662599168,TRADE
1763817604659,2025-11-22 13:20:04.659 UTC,ETH-USD,sell,2724.9,0.019,1992221544947912704,TRADE
1763817636015,2025-11-22 13:20:36.015 UTC,ETH-USD,buy,2724.0,0.753,1992221676464508928,TRADE
1763817657454,2025-11-22 13:20:57.454 UTC,ETH-USD,sell,2723.9,0.019,1992221766386192384,TRADE
1763817661175,2025-11-22 13:21:01.175 UTC,ETH-USD,sell,2723.3,0.183,1992221781993197568,TRADE
1763817661175,2025-11-22 13:21:01.175 UTC,ETH-USD,sell,2723.3,0.521,1992221781993197569,TRADE
